id,lat,lng,original_city,city,country,sr,price
785921,34.062292,-118.3086446,407,R12,231,S,879500
791332,40.7411308289,-73.9811553955,1,R1,231,S,695000
406919,40.7114448547,-74.0067443848,1,R1,231,S,1900000
767242,40.7483049,-74.0313995,72,R15,231,S,699000
776330,40.6960334778,-73.9325180054,3,R2,231,S,959000
747782,40.637014,-73.960686,3,R2,231,S,16500000
785925,33.9621661,-118.4525987,407,R12,231,S,1295000
791297,34.0212227,-118.7973474,1019,R12,231,S,699000
680697,40.7563209534,-73.9642944336,1,R1,231,S,995000
773254,40.7471351624,-73.9893417358,1,R1,231,S,2505000
437802,33.990254,-118.471077,2093,R12,231,S,2425000
778008,40.8637199402,-73.9284667969,1,R1,231,S,275000
560595,40.7173042297,-73.9967956543,1,R1,231,S,1688133
788876,40.7391815186,-73.9815444946,1,R1,231,S,499000
778514,40.7770271301,-73.9888687134,1,R1,231,S,7950000
788803,34.0289621,-118.7756852,1019,R12,231,S,8800000
797162,40.6458206177,-73.9622116089,3,R2,231,S,520000
792911,34.1153572,-118.4742874,407,R12,231,S,2890000
786164,34.0598652,-118.3309053,407,R12,231,S,1800000
792896,40.7168153,-74.0036685,1,R1,231,S,2297000
757062,40.7847251892,-73.981086731,1,R1,231,S,775000
775485,40.7504293,-74.0255792,72,R15,231,S,1150000
756656,40.7862871,-74.3300842,2928,R15,231,S,1375000
247858,40.7585830688,-73.9639511108,1,R1,231,S,2700000
237273,40.7090339661,-74.0099258423,1,R1,231,S,1395001
714491,40.9030363,-73.9110901,88,R9,231,S,1560000
788812,34.059556,-118.439234,407,R12,231,S,2750000
798884,40.7085456848,-74.0016784668,1,R1,231,S,995000
443771,40.7618103027,-73.9807281494,1,R1,231,S,4650000
767901,25.7525432,-80.1987442,2,R4,231,R,3500
768824,40.7219963074,-74.0071105957,1,R1,231,S,4995000
421039,25.897903,-80.1234483,102,R4,231,S,600000
472897,25.9859367,-80.1227898,112,R4,231,S,520000
797377,40.7814064026,-73.9520339966,1,R1,231,S,649999
77426,40.763885498,-73.9735031128,1,R1,231,S,1595000
795345,34.054563,-118.3580865,407,R12,231,S,1099000
78467,40.7375679016,-73.9945907593,1,R1,231,S,4500000
736891,40.6374435425,-73.8864059448,3,R2,231,S,739000
748535,25.7611801,-80.1935825,2,R4,231,R,3100
762675,40.7319831848,-73.996673584,1,R1,231,S,649000
759033,25.9245574,-80.1216935,99,R4,231,S,1250000
786239,40.746898,-74.05444,20,R15,231,S,500000
573534,40.7593345642,-73.9649887085,1,R1,231,S,1299000
800174,34.0895084,-118.3947651,1000,R12,231,S,11495000
800164,34.0825497,-118.3508747,407,R12,231,S,4395000
790934,40.7523803711,-74.0018005371,1,R1,231,S,8395000
791106,40.7838783264,-73.978302002,1,R1,231,S,8950000
779041,40.7282281,-74.0576655,2507,R15,231,S,700000
773711,25.8808913,-80.1627092,1678,R4,231,S,549900
759062,25.72952,-80.242169,2,R4,231,S,904334
247255,40.8187675476,-73.9455947876,1,R1,231,S,2250000
537542,25.942604,-80.135715,103,R4,231,S,2750000
747280,40.7276725769,-74.0046844482,1,R1,231,S,1450000
770512,40.6180648804,-73.9686965942,3,R2,231,S,3600000
239540,40.7522621155,-73.9677047729,1,R1,231,S,6450000
769855,51.5219149,-0.0801792,885,R13,230,S,3677100
771650,51.5219149,-0.0801792,885,R13,230,S,1267756
753382,40.7083206177,-74.0033874512,1,R1,231,S,1200000
255756,40.7579345703,-73.9918289185,1,R1,231,S,1750000
794906,40.7574195862,-73.9632568359,1,R1,231,S,700000
780003,40.7252204,-73.9929292,1,R1,231,S,2300000
793697,34.0797591,-118.3077082,407,R12,231,S,2499000
697965,40.6920890808,-73.9979095459,3,R2,231,S,5975000
768391,41.0381302,-72.1651434,11,R3,231,S,1995000
795573,40.7624511719,-73.9703979492,1,R1,231,S,7800000
751471,40.7219168,-74.0400294,20,R15,231,S,725000
794897,40.7493272,-74.0301042,72,R15,231,S,399000
760464,40.6052436829,-73.9111480713,3,R2,231,S,1260000
757982,40.7509635,-74.0337999,72,R15,231,S,789000
754132,40.7504293,-74.0255792,72,R15,231,S,1150000
540627,25.7554109,-80.1950473,2,R4,231,S,4900000
77182,40.715587616,-74.0114517212,1,R1,231,S,1995000
332561,40.2479697,0.2806717,3074,R11,204,S,576187
260108,40.7539558411,-73.9686203003,1,R1,231,S,429000
462744,34.028806,-118.803421,1019,R12,231,S,2899000
800083,40.7045059204,-74.0104370117,1,R1,231,S,850000
760216,40.7357406616,-73.9834136963,1,R1,231,S,1540000
511413,25.8460329,-80.119624,25,R4,231,S,1349000
788381,40.7435894,-74.0389846,72,R15,231,S,439000
767548,40.7615661621,-73.9682006836,1,R1,231,S,5800000
797939,40.7147359,-74.0431397,20,R15,231,S,625000
444516,40.6714248657,-73.9731826782,3,R2,231,S,4600000
797659,34.0637885,-118.471033,407,R12,231,S,599000
756882,40.7564353943,-73.961151123,1,R1,231,S,3995000
791101,40.896821,-72.4549923,8,R3,231,S,9750000
790715,40.744342804,-73.9784469604,1,R1,231,S,1500000
794737,40.6475524902,-73.975402832,3,R2,231,S,685000
768116,40.7887611389,-73.9712142944,1,R1,231,S,3800000
800200,40.754433,-74.0511377,20,R15,231,S,474900
770090,40.6656494141,-73.9317398071,3,R2,231,S,1299000
772072,40.76978302,-73.9610443115,1,R1,231,S,3450000
780888,40.766663,-74.0251883,2504,R15,231,S,519000
443162,34.068875,-118.496199,2091,R12,231,S,2399000
777666,40.7504293,-74.0255792,72,R15,231,S,1975000
794163,40.7511277,-74.0302471,72,R15,231,S,492500
554190,40.7690658569,-73.9692382812,1,R1,231,S,35000000
748047,40.6688957214,-73.9266357422,3,R2,231,S,699888
259040,40.7411727905,-74.0017318726,1,R1,231,S,1488000
764182,40.738319397,-74.0058898926,1,R1,231,S,1350000
449061,34.0279682,-118.5116887,1032,R12,231,S,45000000
779399,40.6342315674,-74.0305404663,3,R2,231,S,339000
611706,40.7614515,-73.9923422,1,R1,231,S,375000
790911,34.080794,-118.347784,407,R12,231,S,1479000
794058,25.787201,-80.128843,25,R4,231,S,3895000
773302,40.7217427,-74.003986,1,R1,231,S,5999999
40079,40.8974912,-72.40489,8,R3,231,S,880000
787275,40.758808136,-73.9644088745,1,R1,231,S,659000
787274,40.7468511,-74.0293424,72,R15,231,S,1500000
794662,40.740243,-74.036494,72,R15,231,S,425000
760115,40.636089325,-74.0005187988,3,R2,231,S,1650000
577582,40.7060966492,-74.0092697144,1,R1,231,S,870000
794179,40.6157875061,-74.0307159424,3,R2,231,S,1988000
553752,40.7529067993,-73.9857788086,1,R1,231,S,915000
378856,40.7902336121,-73.9753417969,1,R1,231,S,939500
762887,25.927685,-80.1216246,99,R4,231,S,780000
723087,40.7185974121,-74.0097885132,1,R1,231,S,14500000
769611,25.9877641,-80.1312451,112,R4,231,S,507000
791353,40.7191734314,-73.8396530151,4,R7,231,S,460000
791351,40.67710495,-73.9826583862,3,R2,231,S,575000
781495,25.8229922,-80.1314324,25,R4,231,S,6496000
774949,25.6995299,-80.1618465,256,R4,231,R,6500
256036,40.6214370728,-73.9191055298,3,R2,231,S,389000
592636,40.7090072632,-74.0169296265,1,R1,231,S,2150000
799361,51.5375263,-0.129768,885,R13,230,S,1593351
525084,40.7078475952,-74.0138092041,1,R1,231,S,649000
691907,40.7590307,-73.9945665,1,R1,231,S,1858500
763270,25.7670527,-80.1950156,2,R4,231,S,1465000
763268,25.7707967,-80.1352061,25,R4,231,S,575000
790805,34.039738,-118.6367093,1019,R12,231,S,3350000
797398,33.9874618,-118.4268753,407,R12,231,S,2499000
396447,40.7254905701,-74.005279541,1,R1,231,S,1188000
766960,40.6729316711,-73.9688644409,3,R2,231,S,3450000
795970,25.8374806,-80.1214515,25,R4,231,S,1295000
798444,40.7482719421,-73.8924255371,4,R7,231,S,598500
761882,40.7912559509,-73.9712905884,1,R1,231,S,1195000
791362,40.7702865601,-73.9804916382,1,R1,231,S,2900000
791361,40.8303070068,-73.9204483032,88,R9,231,S,139000
791997,33.9587297,-118.4490476,407,R12,231,S,1550000
774950,25.93919,-80.137234,103,R4,231,S,615000
779419,40.7399330139,-73.9872283936,1,R1,231,S,22900000
407677,40.7226333618,-73.9915313721,1,R1,231,S,7995000
535921,25.9519943,-80.11997,2,R4,231,S,525000
421190,40.6758575439,-73.9784240723,3,R2,231,S,625000
797446,40.7585830688,-73.9639511108,1,R1,231,S,2150000
489520,40.7767333984,-73.9808731079,1,R1,231,S,12000000
750605,25.8078394,-80.192227,2,R4,231,R,3100
523521,40.7650108337,-73.9770965576,1,R1,231,S,4650000
763286,25.792482,-80.187149,2,R4,231,R,3500
373666,40.7345046997,-73.9945526123,1,R1,231,S,1195000
568123,40.7614784241,-73.999458313,1,R1,231,S,5550000
780878,40.7223759,-74.0554062,2507,R15,231,S,749000
749133,40.711025238,-73.9906234741,1,R1,231,S,2055000
735057,40.748550415,-73.9758605957,1,R1,231,S,1280000
767408,40.750063,-74.0543729,20,R15,231,S,549000
753678,40.7391635,-74.029223,72,R15,231,S,1875000
760302,40.7357749939,-73.9834976196,1,R1,231,S,5580000
583416,25.9228339,-80.1218636,99,R4,231,S,1399000
781327,25.946372,-80.135479,103,R4,231,R,6800
643011,40.7642936707,-73.9656829834,1,R1,231,S,1150000
521717,40.7593345642,-73.9649887085,1,R1,231,S,699000
447403,40.6594619751,-73.9900436401,3,R2,231,S,545000
749616,25.8933055,-80.1621369,2,R4,231,S,2495000
706733,40.8073196411,-73.9667816162,1,R1,231,S,1325000
718226,40.775138855,-73.9596862793,1,R1,231,S,1135000
759835,40.7380939,-74.0479292,2506,R15,231,S,639000
240324,40.7588729858,-73.961807251,1,R1,231,S,3795000
243981,40.7698669434,-73.9827804565,1,R1,231,S,2395000
749899,25.82322,-80.121531,25,R4,231,R,4500
704904,40.7838134766,-73.9548950195,1,R1,231,S,895000
699909,40.7647857666,-73.9786300659,1,R1,231,S,4250000
713292,40.7878303528,-73.9555053711,1,R1,231,S,1695000
751014,40.7901465,-74.0055962,472,R15,231,S,99000
786553,40.7629623413,-73.993927002,1,R1,231,S,1195000
249235,40.7693367004,-73.9653701782,1,R1,231,S,4750000
677110,40.7843933105,-73.9809875488,1,R1,231,S,695000
695645,40.7623443604,-73.9742889404,1,R1,231,S,4750000
701221,40.7473373413,-73.9783401489,1,R1,231,S,1095000
724603,40.766242981,-73.9703063965,1,R1,231,S,1350000
791411,40.7792701721,-73.9846725464,1,R1,231,S,995000
771641,51.5219149,-0.0801792,885,R13,230,S,1744896
732449,40.762588501,-73.9655151367,1,R1,231,S,1250000
561841,40.5770683289,-73.9679031372,3,R2,231,S,169000
768325,26.1181899,-80.1492867,451,R4,231,S,514900
478636,40.6456222534,-73.8893585205,3,R2,231,S,535000
768206,40.7590307,-73.9945665,1,R1,231,S,2240000
699248,40.7080955505,-74.006072998,1,R1,231,S,995000
753359,40.7759177,-74.031361,2502,R15,231,S,499000
793908,34.0699952,-118.3677924,407,R12,231,S,1599000
765004,40.692817688,-73.9368209839,3,R2,231,S,1599000
798545,34.056141,-118.3173395,407,R12,231,S,1350000
777368,25.7690512,-80.1867825,2,R4,231,R,5500
686472,40.7709007263,-73.9549636841,1,R1,231,S,869000
710936,40.730266571,-73.9940338135,1,R1,231,S,1505000
259746,40.8011856079,-73.9476470947,1,R1,231,S,4500000
709379,40.7635536194,-73.9690322876,1,R1,231,S,4950000
712220,40.7341575623,-73.9937286377,1,R1,231,S,3250000
258717,40.746673584,-73.9729232788,1,R1,231,S,1195000
774951,25.782481,-80.190065,2,R4,231,S,699000
68882,40.7470746,-73.9738473,1,R1,231,S,823000
755659,25.1174748,55.1097309,159,R11,229,S,932480
727222,40.7496147156,-73.9792327881,1,R1,231,S,1925000
727177,40.7809257507,-73.9563140869,1,R1,231,S,4700000
715961,40.754108429,-73.9644393921,1,R1,231,S,595000
649972,40.7623443604,-73.9742889404,1,R1,231,S,3950000
474220,40.754737854,-73.9646759033,1,R1,231,S,790000
738507,40.7601013184,-73.9962081909,1,R1,231,S,1525000
729973,40.7623672485,-73.9591827393,1,R1,231,S,749000
636157,40.7664833069,-73.9675292969,1,R1,231,S,5995000
719667,40.7222213745,-74.0083618164,1,R1,231,S,5998000
748110,40.7091445923,-74.0139312744,1,R1,231,S,1595000
600439,40.7637405396,-73.9688568115,1,R1,231,S,4995000
644348,40.7790336609,-73.9622497559,1,R1,231,S,3750000
716605,40.7577285767,-73.967880249,1,R1,231,S,1590000
643250,40.7201271057,-74.0089645386,1,R1,231,S,4500000
713822,40.7633018494,-73.966468811,1,R1,231,S,1325000
689417,40.7191505432,-74.0085830688,1,R1,231,S,5495000
696568,40.7643585205,-73.9797286987,1,R1,231,S,950000
800440,34.0944258,-118.3010106,407,R12,231,S,675000
249255,40.7762527466,-73.9804534912,1,R1,231,S,2375000
711610,40.7468757629,-73.9771194458,1,R1,231,S,699000
726952,40.7647514343,-73.9648284912,1,R1,231,S,3900000
768517,40.6918983459,-73.9937438965,3,R2,231,S,1495000
497618,40.7530097961,-73.9714813232,1,R1,231,S,595000
754356,25.8050654,-80.1862369,2,R4,231,S,2325000
441514,40.7099876404,-73.9684829712,3,R2,231,S,1135000
756811,25.1174748,55.1097309,159,R11,229,S,1341410
744427,40.7140197754,-74.0126800537,1,R1,231,S,4680000
755708,40.7456970215,-73.9718017578,1,R1,231,S,1998000
570539,40.7547454834,-73.9678344727,1,R1,231,S,649000
776166,40.7484408,-74.0402704,20,R15,231,S,297000
755629,40.7767410278,-73.9613723755,1,R1,231,S,1200000
442219,40.8022384644,-73.9492416382,1,R1,231,S,709000
788909,34.0137759,-118.4990467,1032,R12,231,S,4500000
690539,40.720664978,-74.0017318726,1,R1,231,S,4495000
732405,40.7693367004,-73.9653701782,1,R1,231,S,900000
526206,40.7829055786,-73.9554672241,1,R1,231,S,3500000
705186,40.7648239136,-73.9680862427,1,R1,231,S,3950000
549859,25.7683306,-80.1355912,25,R4,231,S,7600000
688340,40.7121429443,-73.9646835327,3,R2,231,S,2675000
778296,40.6409454346,-73.9632492065,3,R2,231,S,659000
593300,40.7619400024,-73.9759216309,1,R1,231,S,1195000
799448,34.118115,-118.3949272,1000,R12,231,S,11995000
768666,40.7469482422,-73.9949417114,1,R1,231,S,1265000
767991,25.6893856,-80.1617992,256,R4,231,R,4150
791069,33.9992858,-118.4460743,407,R12,231,S,1439000
788937,34.0513977,-118.4615942,407,R12,231,S,4495000
788932,34.0313562,-118.4881523,1032,R12,231,S,1159000
758682,25.930144,-80.1214327,99,R4,231,S,799900
775610,40.7660636902,-73.9775161743,1,R1,231,S,4495000
606637,40.7677536011,-73.9619903564,1,R1,231,S,3750000
747900,40.9046173096,-73.9061508179,88,R9,231,S,165000
778271,40.7883974,-74.0232887,472,R15,231,S,425000
681869,40.7867889404,-73.9732513428,1,R1,231,S,1185000
446528,34.053581,-118.340991,2091,R12,231,S,849000
765128,25.7667452,-80.1944569,2,R4,231,S,1007000
800047,51.4892535,-0.1473461,885,R13,230,S,1186817
723042,40.731338501,-73.9926834106,1,R1,231,S,550000
724218,40.7754211426,-73.9624710083,1,R1,231,S,2995000
548427,26.165426,-80.317003,103,R4,231,S,2290000
762467,40.7922043,-74.0158257,472,R15,231,S,470000
352062,40.7600860596,-73.9667739868,1,R1,231,S,650000
590750,25.784645,-80.130128,25,R4,231,R,5700
796219,34.0453171,-118.3696845,407,R12,231,S,1450000
761437,40.7372604,-74.0341214,72,R15,231,S,499000
785184,40.7579154968,-73.9616165161,1,R1,231,S,995000
785183,40.7259674072,-73.9992675781,1,R1,231,S,14750000
555187,40.6804332,-73.968338,3,R2,231,S,585000
800054,51.4892535,-0.1473461,885,R13,230,S,1776947
797085,25.9228339,-80.1218636,99,R4,231,R,4200
565560,40.9509609,-72.2128535,11,R3,231,S,3995000
785882,25.948765,-80.139951,103,R4,231,S,670000
772975,25.6975372,-80.1596879,256,R4,231,S,895000
796172,40.7053337097,-74.0171508789,1,R1,231,S,2300000
762469,40.7361412048,-73.9933166504,1,R1,231,S,1200000
584409,40.7495498657,-73.9770965576,1,R1,231,S,7495000
768018,40.7933921814,-73.9731903076,1,R1,231,S,3195000
755423,40.7638893127,-73.9696273804,1,R1,231,S,18200000
785589,40.7480621338,-73.971282959,1,R1,231,S,675000
710329,40.7584991455,-73.9716720581,1,R1,231,S,2980000
240476,40.7589111328,-73.9639892578,1,R1,231,S,1200000
628907,40.7191505432,-74.0085830688,1,R1,231,S,1695000
797354,40.7523803711,-74.0018005371,1,R1,231,S,5615000
767247,40.7312603,-74.0685068,20,R15,231,S,319900
624395,40.776222229,-73.9642944336,1,R1,231,S,7000000
601858,40.7651176453,-73.9678497314,1,R1,231,S,595000
621678,40.7630805969,-73.9699401855,1,R1,231,S,1795000
709429,40.7795944214,-73.9878158569,1,R1,231,S,4975000
425915,40.7123641968,-74.008430481,1,R1,231,S,4575000
726163,40.7826728821,-73.9768295288,1,R1,231,S,1895000
654623,40.7548942566,-73.9643173218,1,R1,231,S,4395000
774388,40.8014052,-72.6778315,83,R3,231,S,2250000
331824,40.7628555298,-73.9890213013,1,R1,231,S,1260000
777038,40.63597,-73.96502,3,R2,231,S,2650000
621321,40.7788162231,-73.9757003784,1,R1,231,S,12250000
655306,40.7716674805,-73.9555358887,1,R1,231,S,15500000
559642,40.7963371277,-73.9317855835,1,R1,231,S,2800000
525315,40.7653656006,-73.9672546387,1,R1,231,S,24000000
761177,40.7318954468,-73.9964981079,1,R1,231,S,10995000
795001,25.9344221,-80.1209722,99,R4,231,S,885000
763931,40.7595287,-74.0494469,2499,R15,231,S,139900
749429,40.7214546204,-73.9490280151,3,R2,231,S,1199000
788785,40.7744407654,-73.9833526611,1,R1,231,S,875000
765006,40.5871925354,-73.9506149292,3,R2,231,S,2350000
758718,40.6138343811,-73.9959487915,3,R2,231,S,2218000
777852,40.7676811218,-73.9705200195,1,R1,231,S,20000000
774025,40.7788505554,-73.9617080688,1,R1,231,S,44000000
790742,40.8226661682,-73.9496994019,1,R1,231,S,315000
579702,40.7347679138,-74.0063095093,1,R1,231,S,7195000
768024,40.6610412598,-73.9436340332,3,R2,231,S,700000
523613,40.6779632568,-74.0110702515,3,R2,231,S,2950000
726321,40.5752983093,-74.0030822754,3,R2,231,S,1100000
584111,40.715587616,-74.0114517212,1,R1,231,S,5095000
760114,40.585269928,-73.9384460449,3,R2,231,S,788000
567738,40.7643432617,-73.9775848389,1,R1,231,S,675000
561546,40.716381073,-74.0114746094,1,R1,231,S,3695000
785442,40.8093795776,-73.9546813965,1,R1,231,S,3300000
792118,34.0573521,-118.3667658,407,R12,231,S,1325000
717963,40.7701225281,-73.9671325684,1,R1,231,S,5795000
771869,40.70129776,-73.9230499268,3,R2,231,S,699000
782104,40.7137205,-74.0734921,20,R15,231,S,549000
514840,40.7140197754,-74.0126800537,1,R1,231,S,6200000
244688,40.733001709,-73.9959487915,1,R1,231,S,850000
769694,40.8171768188,-73.811164856,88,R9,231,S,748000
762637,40.7514326,-74.037766,2502,R15,231,S,220000
698293,40.7821807861,-73.955406189,1,R1,231,S,5150000
565540,40.7706108093,-73.9597702026,1,R1,231,S,25000000
757043,40.635307312,-73.9423599243,3,R2,231,S,650000
757041,40.6866912842,-73.9722366333,3,R2,231,S,2700000
256044,40.5759735107,-73.9883728027,3,R2,231,S,999000
766677,40.7928125,-74.0072541,2509,R15,231,S,699000
797878,40.6651039124,-73.9916000366,3,R2,231,S,550000
770429,25.7333696,-80.23949,2,R4,231,S,1300000
777321,25.82322,-80.121531,25,R4,231,S,2950000
788235,25.787988,-80.128904,25,R4,231,S,1895000
771693,25.784634,-80.190156,2,R4,231,S,7100000
509718,40.7164115906,-74.0165710449,1,R1,231,S,2400000
748120,40.7366523743,-73.9789123535,1,R1,231,S,1260000
771677,25.7871675,-80.1294189,25,R4,231,R,14000
755570,25.1174748,55.1097309,159,R11,229,S,3239859
418622,40.7696151733,-73.9652557373,1,R1,231,S,2850000
739872,40.6661376953,-73.9786911011,3,R2,231,S,4250000
677276,40.764415741,-73.9849472046,1,R1,231,S,1595000
768135,40.7078475952,-74.0138092041,1,R1,231,S,835000
790750,40.7886611,-74.0029909,472,R15,231,S,215000
789317,40.7282943726,-73.9952926636,1,R1,231,S,710000
774183,40.7226109,-73.9511578,3,R2,231,S,1975000
788238,25.7916281,-80.1498842,25,R4,231,S,879000
775951,40.6376571655,-74.0126495361,3,R2,231,S,1420000
787172,25.7729864,-80.1401707,25,R4,231,S,4495000
774865,25.7690961,-80.1869119,2,R4,231,R,4300
796305,40.8000068665,-73.9643096924,1,R1,231,S,390000
343927,40.7685852051,-73.9673690796,1,R1,231,S,24500000
757377,40.7681884766,-73.9310455322,4,R7,231,S,329000
47635,18.5820101,-68.4054729,2054,R11,62,S,2000000
795593,40.689239502,-73.9733734131,3,R2,231,S,6500000
523518,40.8099136353,-73.9377975464,1,R1,231,S,250000
442151,34.02245,-118.803287,1019,R12,231,S,495000
423886,40.6576385498,-73.9054412842,3,R2,231,S,525000
447282,40.7743873596,-73.9632263184,1,R1,231,S,17950000
537251,18.4507784,-69.9396952,23,R11,62,S,4717000
777436,25.787201,-80.128843,25,R4,231,S,11900000
777431,25.897905,-80.12352,102,R4,231,S,575000
644534,40.7619400024,-73.9759216309,1,R1,231,S,799000
777422,25.9362116,-80.1207828,99,R4,231,S,595000
743839,40.677048,-73.964761,3,R2,231,S,799000
728519,40.711025238,-73.9906234741,1,R1,231,S,1611000
788943,40.7506204,-74.0245172,72,R15,231,S,2600000
443432,40.9069709778,-73.9033737183,88,R9,231,S,874900
558335,40.7608909607,-73.9766159058,1,R1,231,S,1395000
754021,40.6226081848,-74.0401992798,3,R2,231,S,679000
611093,40.7448120117,-73.9949951172,1,R1,231,S,7895000
600023,40.7669639587,-73.9628372192,1,R1,231,S,725000
721797,40.7764663696,-73.9587478638,1,R1,231,S,2750000
790068,34.0564687,-118.3005958,407,R12,231,S,649000
789319,40.711566,-73.954216,3,R2,231,S,900000
755921,40.7303657532,-73.988571167,1,R1,231,S,6000000
475216,34.0596894,-118.4387209,2091,R12,231,S,2595000
682211,40.7639808655,-73.9693527222,1,R1,231,S,1595000
769541,25.78628,-80.144282,25,R4,231,R,4800
769539,25.78628,-80.144282,25,R4,231,R,3000
255228,40.8972129822,-73.9057617188,88,R9,231,S,1825000
799869,40.888168335,-73.9127655029,88,R9,231,S,1105000
799868,40.7045822144,-74.0103607178,1,R1,231,S,1325000
384047,40.7158164978,-74.0054473877,1,R1,231,S,2945000
709771,40.7918739319,-73.95287323,1,R1,231,S,4495000
797112,25.7581064,-80.1924028,2,R4,231,S,980000
750085,40.7272744,-74.0493425,20,R15,231,S,439000
778319,40.7222671509,-73.9878158569,1,R1,231,S,985000
799481,40.7690124512,-73.951965332,1,R1,231,S,499000
798199,34.0683287,-118.3012403,407,R12,231,S,475000
761149,40.5942321,-74.0779974,2510,R10,231,S,599000
491357,34.11954,-118.428206,2091,R12,231,S,1350000
766696,40.6666679382,-73.9921264648,3,R2,231,S,815000
766693,40.746673584,-73.9729232788,1,R1,231,S,1275000
581999,40.7076644897,-74.0098648071,1,R1,231,S,2495000
766689,40.6666679382,-73.9921264648,3,R2,231,S,1390000
626936,40.6931686401,-73.9134140015,3,R2,231,S,1750000
778667,40.7019026,-74.0813781,20,R15,231,S,209900
778030,40.740123,-74.0511679,2506,R15,231,S,659000
790757,40.756236,-74.04625,2506,R15,231,S,462000
790756,40.759805,-74.0454743,2499,R15,231,S,379000
263842,40.7587127686,-73.9675445557,1,R1,231,S,945000
687919,40.7205657959,-74.0091400146,1,R1,231,S,3900000
763225,25.8988924,-80.1234682,102,R4,231,S,4175000
774873,25.7911248,-80.1466465,25,R4,231,S,1100000
793152,34.0305441,-118.4992317,1032,R12,231,S,3168000
787915,34.0231165,-118.507825,1032,R12,231,S,2500000
768754,40.7808151245,-73.9484710693,1,R1,231,S,1149000
770461,40.7376251221,-73.9992446899,1,R1,231,S,999000
763205,38.71083,-0.47797,3077,R11,204,S,1591375
773165,40.7800015,-74.013738,2504,R15,231,S,885000
729470,40.830039978,-73.9449386597,1,R1,231,S,3500000
794667,40.7439231873,-73.9976577759,1,R1,231,S,950000
750582,40.7670025,-73.9851935,1,R1,231,S,1600000
237784,40.7743873596,-73.9452972412,1,R1,231,S,7250000
585651,40.7348175049,-74.0027236938,1,R1,231,S,15000000
711001,40.7623443604,-73.9742889404,1,R1,231,S,2750000
757550,40.69156,-73.90326,3,R2,231,S,2800000
409156,40.5932044983,-73.9480438232,3,R2,231,S,1300000
590116,25.9519943,-80.11997,2,R4,231,S,975000
749764,40.777217865,-73.9887619019,1,R1,231,S,960000
788227,34.0345061,-118.4744111,1032,R12,231,S,697000
788226,34.051179,-118.305548,407,R12,231,S,699000
663321,40.7915229797,-73.9487075806,1,R1,231,S,2650000
763232,25.7521539,-80.1993685,2,R4,231,S,1048000
755660,40.7814750671,-73.9604492188,1,R1,231,S,12500000
787070,41.054006,-71.950258,41,R3,231,S,729000
785533,40.7885894775,-73.9767837524,1,R1,231,S,4950000
791967,34.025999,-118.405602,407,R12,231,S,3750000
767278,40.7211753,-74.0802378,20,R15,231,S,174900
75901,40.7458572388,-73.995475769,1,R1,231,S,869000
779972,40.7222671509,-73.9878158569,1,R1,231,S,4150000
462061,40.7187042236,-73.9456329346,3,R2,231,S,984500
514225,40.7588729858,-73.961807251,1,R1,231,S,2995000
792262,34.056167,-118.3589,407,R12,231,S,1695000
782281,40.7667694092,-73.9591674805,1,R1,231,S,460000
785960,40.6921691895,-73.7823257446,4,R7,231,S,350000
726322,40.6548078,-74.0021299,3,R2,231,S,1685000
575809,40.8992958069,-73.8979873657,88,R9,231,S,975000
789329,40.749159,-74.0423118,20,R15,231,S,599000
75038,40.7704162598,-73.9685287476,1,R1,231,S,2595000
789406,40.7771034241,-73.9862442017,1,R1,231,S,625000
776423,40.7645187378,-73.9662246704,1,R1,231,S,3495000
769577,25.82322,-80.121531,25,R4,231,S,825000
75042,40.7756385803,-73.9607925415,1,R1,231,S,14250000
578230,40.7379837036,-73.9838867188,1,R1,231,S,6500000
739129,40.911554,-73.900621,88,R9,231,S,1199000
758086,40.728162,-74.047951,20,R15,231,S,1720000
795133,40.7609825134,-73.959777832,1,R1,231,S,499000
795130,40.6268310547,-73.9628219604,3,R2,231,S,249000
556723,40.7089691162,-74.0074005127,1,R1,231,S,1950000
694583,40.7395744324,-73.981300354,1,R1,231,S,589000
672680,40.7795944214,-73.9878158569,1,R1,231,S,1295000
636764,40.74817276,-74.0049438477,1,R1,231,S,1450000
692008,40.7954864502,-73.9482727051,1,R1,231,S,939000
256910,40.7482452393,-74.00025177,1,R1,231,S,4700000
749600,40.638458252,-73.9102783203,3,R2,231,S,785000
743579,40.7700653076,-73.9638366699,1,R1,231,S,2375000
750239,25.9335236,-80.1209429,99,R4,231,S,3600000
725185,40.7721824646,-73.9469833374,1,R1,231,S,1150000
620908,40.7385826111,-74.0077972412,1,R1,231,S,1450000
609768,40.8414878845,-73.9385147095,1,R1,231,S,920000
701504,40.7396621704,-74.0040893555,1,R1,231,S,2950000
688926,40.777217865,-73.9887619019,1,R1,231,S,949500
716276,40.744556427,-73.984703064,1,R1,231,S,1400000
719881,40.7557144165,-73.9720916748,1,R1,231,S,419995
701582,40.6212501526,-73.9557113647,3,R2,231,S,299000
726950,40.7621154785,-73.976348877,1,R1,231,S,1995000
767173,40.7512741089,-73.9838409424,1,R1,231,S,2300000
713859,40.8856163025,-73.9138412476,88,R9,231,S,220000
675109,40.7847366333,-73.9717407227,1,R1,231,S,880000
604748,40.7607955933,-73.9705505371,1,R1,231,S,975000
741574,40.7696151733,-73.9652557373,1,R1,231,S,395000
